power,cruise speed,bandwidth,quality,illuminance,smoke intensity,obstacle size,obstacle distance,firm obstacle,req_0,req_1,req_2,req_3,req_4,req_5
68.0,1.5668,33.794,0.0,69137.5531,1.0,69.6868,0.8074,0.0,True,True,True,True,True,True
73.0,1.6338,34.605,0.0,97786.532,2.0,42.7504,3.9781,1.0,True,True,True,True,True,True
48.0,4.3565,29.4348,2.0,90752.1643,0.0,61.23,9.8083,0.0,False,True,True,True,True,True
58.0,3.7452,44.9203,2.0,63274.9063,2.0,3.239,4.5215,1.0,True,True,True,True,True,True
3.0,2.2228,31.3922,1.0,13752.6662,0.0,58.4828,0.7776,0.0,True,True,True,True,True,True
13.0,1.4716,48.1779,0.0,78808.2318,0.0,69.4287,2.3681,1.0,True,True,True,True,True,True
97.0,2.8603,42.0775,1.0,60303.6061,2.0,108.5625,8.7855,1.0,True,True,True,True,True,True
73.0,0.8129,38.2604,0.0,57545.2679,0.0,103.4316,7.4199,1.0,True,True,True,True,True,True
99.0,0.1345,34.4197,2.0,48929.743,2.0,20.7122,5.7954,0.0,False,False,False,True,True,True
27.0,4.0299,26.9645,1.0,29115.3334,0.0,103.8471,2.9332,0.0,True,True,True,True,True,True
91.0,4.8178,41.3897,1.0,81582.875,2.0,42.1176,0.4101,0.0,False,True,True,True,True,True
94.0,0.3244,30.8061,0.0,35393.9286,2.0,74.3785,3.5309,1.0,True,True,True,True,True,True
87.0,3.5498,22.3908,1.0,111929.2961,1.0,0.3577,0.7427,0.0,True,True,True,True,True,True
12.0,4.686,31.9278,2.0,117485.914,1.0,118.3248,0.6065,0.0,False,False,True,True,True,True
31.0,2.2305,13.4371,0.0,3368.5537,2.0,34.5034,4.4644,1.0,False,True,True,True,True,True
75.0,2.6812,26.7441,2.0,89650.74,2.0,13.0372,3.49,1.0,False,False,True,True,True,True
53.0,0.9136,31.2696,2.0,19025.3656,0.0,54.5594,2.5013,1.0,True,True,True,True,True,True
7.0,4.656,18.3297,1.0,41197.9636,0.0,1.181,1.5404,0.0,False,True,True,True,True,True
38.0,1.1524,45.821,2.0,112384.26,2.0,28.1265,8.7082,0.0,False,False,False,True,True,True
61.0,1.6175,46.3076,0.0,75576.769,1.0,98.5616,8.6161,0.0,True,True,True,True,True,True
52.0,1.3087,36.3239,0.0,88953.4022,0.0,109.101,7.4796,1.0,True,True,True,True,True,True
22.0,0.4531,26.4951,0.0,105063.5991,2.0,17.2393,9.9056,0.0,False,False,True,True,True,True
39.0,3.5347,47.0094,2.0,68533.7331,2.0,21.8783,6.6521,0.0,False,False,False,True,True,True
46.0,4.4248,20.8967,1.0,24276.8822,2.0,95.9659,3.1108,1.0,False,True,True,True,True,True
9.0,2.2633,41.8382,2.0,112371.2261,0.0,42.2192,6.8168,0.0,True,True,True,True,True,True
12.0,4.6235,42.1785,1.0,92865.7167,1.0,57.4007,7.8722,0.0,False,False,False,True,True,True
30.0,3.8559,26.0346,1.0,46766.1562,0.0,79.8344,8.5754,1.0,True,True,True,True,True,True
34.0,2.7748,48.4811,1.0,95378.824,0.0,65.4726,3.4319,1.0,True,True,True,True,True,True
90.0,1.621,40.877,2.0,82095.6573,1.0,108.3737,1.816,0.0,True,True,True,True,True,True
42.0,0.3022,41.5614,2.0,1552.9291,2.0,3.8839,7.7022,0.0,True,True,True,True,True,True
100.0,1.038,48.4852,0.0,115479.8858,1.0,104.4324,1.5761,0.0,True,True,True,True,True,True
58.0,2.5453,18.3201,0.0,56910.3293,1.0,99.0379,9.9434,1.0,True,True,True,True,True,True
86.0,4.8538,43.0315,0.0,61373.4546,1.0,96.5687,5.6662,0.0,False,False,True,True,True,True
87.0,1.4064,38.6319,1.0,78553.77,0.0,89.8559,0.1991,0.0,True,True,True,True,True,True
100.0,0.6788,45.01,2.0,21871.2589,0.0,115.1767,7.0957,1.0,True,True,True,True,True,True
60.0,2.8165,48.054,2.0,23455.7708,2.0,112.757,9.3432,0.0,True,True,True,True,True,True
48.0,0.3787,45.2887,2.0,73940.5653,0.0,41.5242,5.9928,1.0,True,True,True,True,True,True
58.0,1.7934,19.9233,1.0,270.3389,1.0,40.1742,5.3447,1.0,True,True,True,True,True,True
0.0,1.3968,41.7292,1.0,112266.363,1.0,39.6536,2.6424,1.0,True,True,True,True,True,True
14.0,4.5405,21.9904,0.0,20305.8962,1.0,111.7783,3.9035,0.0,False,True,True,True,True,True
38.0,1.8805,28.3495,2.0,118961.7344,1.0,63.9087,4.5756,0.0,True,True,True,True,True,True
42.0,3.8462,15.3571,0.0,98474.8709,0.0,62.4321,5.7836,1.0,True,True,True,True,True,True
10.0,1.495,34.1609,1.0,101078.309,0.0,57.7114,3.7368,1.0,True,True,True,True,True,True
6.0,2.2682,27.4341,0.0,98277.4864,2.0,84.2192,9.1109,0.0,True,True,True,True,True,True
48.0,2.7173,45.661,0.0,9833.0612,0.0,104.8179,7.2606,0.0,True,True,True,True,True,True
95.0,0.8166,49.1202,1.0,9320.6955,0.0,44.5196,9.8697,0.0,False,False,True,True,True,True
45.0,1.856,20.9376,0.0,111306.9158,1.0,25.8008,9.8701,0.0,False,False,False,True,True,True
90.0,4.4386,36.8571,1.0,7210.3419,2.0,38.6,7.6056,1.0,True,True,True,True,True,True
83.0,1.3614,16.6445,2.0,25441.3612,0.0,14.9335,0.8631,1.0,False,False,False,True,True,True
91.0,4.1843,36.6091,1.0,108801.2802,2.0,28.1598,1.6845,0.0,False,False,False,True,True,True
85.0,1.6406,39.3964,1.0,10086.1145,1.0,112.8087,3.4116,1.0,True,True,True,True,True,True
17.0,1.2153,48.3035,1.0,71196.1863,2.0,68.5084,4.0936,1.0,True,True,True,True,True,True
79.0,1.7102,26.8208,2.0,13950.6815,0.0,94.8416,4.6149,0.0,True,True,True,True,True,True
63.0,4.1151,32.658,2.0,66085.8038,0.0,89.4673,1.3229,1.0,True,True,True,True,True,True
66.0,4.2504,28.2854,2.0,711.019,2.0,55.79,1.3882,1.0,True,True,True,True,True,True
77.0,3.4234,26.9869,1.0,69088.9066,2.0,16.2069,6.2783,1.0,False,False,False,True,True,True
73.0,3.942,25.9463,0.0,105639.6493,2.0,115.2615,9.6317,1.0,True,True,True,True,True,True
8.0,2.2188,40.2397,2.0,6098.28,1.0,60.3613,2.8204,1.0,True,True,True,True,True,True
1.0,2.3774,39.6944,0.0,26015.2104,1.0,92.8656,4.4144,0.0,True,True,True,True,True,True
31.0,4.6606,31.5173,0.0,113220.5883,1.0,7.4702,2.2579,0.0,True,True,True,True,True,True
77.0,4.1322,39.666,1.0,41668.948,2.0,71.3954,8.2748,1.0,True,True,True,True,True,True
44.0,4.0678,46.1573,2.0,62415.1924,1.0,41.0486,1.5408,0.0,True,True,True,True,True,True
48.0,2.5324,25.3364,1.0,76478.922,1.0,43.7554,6.2364,1.0,True,True,True,True,True,True
73.0,3.6832,38.6413,0.0,74450.8846,1.0,35.4292,8.035,0.0,False,False,False,True,True,True
84.0,2.6228,47.2564,1.0,56149.9732,2.0,108.6871,0.3984,0.0,True,True,True,True,True,True
43.0,0.3055,48.02,1.0,4673.8441,1.0,39.8584,8.9183,0.0,False,False,True,True,True,True
54.0,2.5993,42.21,2.0,59187.9251,1.0,64.3681,9.2104,1.0,False,False,True,True,True,True
40.0,3.2452,16.3515,2.0,25754.3208,1.0,69.6339,7.7097,1.0,True,True,True,True,True,True
10.0,2.0515,27.0507,2.0,64991.8365,2.0,14.8574,8.7508,1.0,False,False,True,True,True,True
83.0,4.7988,22.4686,2.0,116139.1119,2.0,119.231,2.3976,1.0,True,True,True,True,True,True
76.0,1.1769,46.5486,0.0,5434.4791,2.0,20.2649,5.2025,1.0,False,False,True,True,True,True
24.0,1.6132,18.9574,1.0,40583.4366,0.0,91.201,7.3169,0.0,True,True,True,True,True,True
97.0,2.325,18.5469,2.0,105415.5186,2.0,54.2977,1.0432,0.0,True,True,True,True,True,True
34.0,2.9052,47.5306,0.0,29777.4964,0.0,29.1404,7.2438,1.0,False,False,False,True,True,True
89.0,3.4863,19.8119,2.0,19365.2678,2.0,41.2481,6.4487,0.0,False,False,True,True,True,True
39.0,1.8742,15.8854,2.0,84274.0209,2.0,60.4665,4.3306,0.0,False,True,True,True,True,True
16.0,0.7535,33.7512,0.0,24718.7964,1.0,80.5789,3.0291,1.0,True,True,True,True,True,True
8.0,2.5134,15.9164,2.0,50528.1245,0.0,6.3981,2.4409,1.0,True,True,True,True,True,True
5.0,1.3508,46.7767,0.0,56240.5672,1.0,7.5316,5.4052,1.0,False,True,True,True,True,True
97.0,3.0755,18.5116,1.0,105614.5124,0.0,115.0241,6.9036,1.0,True,True,True,True,True,True
58.0,1.3364,25.7714,1.0,12743.8603,1.0,106.8865,4.1422,1.0,True,True,True,True,True,True
54.0,3.3097,35.3659,2.0,20301.9457,1.0,107.6836,7.8453,1.0,True,True,True,True,True,True
99.0,1.7769,36.1625,0.0,22783.8892,2.0,90.2068,0.168,0.0,False,True,True,True,True,True
74.0,0.4186,10.3166,1.0,26862.8453,0.0,64.0217,2.5072,0.0,True,True,True,True,True,True
35.0,3.1219,31.4597,2.0,103908.8679,1.0,40.7373,3.6533,1.0,True,True,True,True,True,True
72.0,3.326,14.4059,2.0,31959.1236,2.0,25.2921,3.9887,0.0,False,False,False,True,True,True
64.0,2.2051,33.566,2.0,103773.102,2.0,53.6409,9.859,1.0,False,True,True,True,True,True
45.0,3.4366,29.2264,1.0,40253.1654,2.0,28.5531,6.6047,1.0,False,False,False,True,True,True
54.0,1.993,25.9787,2.0,30988.7626,2.0,18.6475,5.5374,0.0,False,False,False,True,True,True
56.0,2.291,28.5663,2.0,29405.5574,0.0,56.2038,7.6371,0.0,False,True,True,True,True,True
46.0,3.2982,35.5916,2.0,111262.0896,1.0,100.5687,3.7912,1.0,True,True,True,True,True,True
94.0,0.8551,30.5471,0.0,55779.3546,1.0,88.8511,0.236,1.0,False,True,True,True,True,True
52.0,3.6739,43.4948,0.0,67627.0384,2.0,108.2479,4.1508,1.0,True,True,True,True,True,True
31.0,1.1586,12.791,0.0,10784.9069,2.0,72.2376,5.3308,1.0,True,True,True,True,True,True
79.0,4.1645,19.339,2.0,101979.0076,1.0,97.4021,9.4848,0.0,False,True,True,True,True,True
68.0,3.0454,13.5217,1.0,116361.4277,1.0,106.5805,9.4896,0.0,True,True,True,True,True,True
24.0,2.6508,23.8561,0.0,60535.9901,2.0,58.4367,5.1042,1.0,True,True,True,True,True,True
64.0,0.6999,15.3118,1.0,76751.6277,2.0,27.9321,0.2301,1.0,False,False,False,True,True,True
82.0,4.2218,40.0827,0.0,34955.13,2.0,0.3617,6.3533,0.0,False,False,True,True,True,True
7.0,1.4581,27.6135,1.0,6211.5596,0.0,69.8709,0.4591,0.0,True,True,True,True,True,True
30.0,2.7856,44.2433,0.0,115771.6531,2.0,44.1421,1.9952,1.0,True,True,True,True,True,True
24.0,4.7296,25.319,2.0,60692.6567,2.0,32.1681,0.7109,0.0,False,False,False,True,True,True
1.0,4.6041,45.0248,1.0,110073.8288,0.0,89.1239,4.0316,1.0,True,True,True,True,True,True
95.0,1.3269,20.355,0.0,9781.2507,1.0,19.7237,0.85,0.0,False,False,False,True,True,True
77.0,1.7672,38.04,0.0,107163.3732,0.0,15.7365,9.4818,1.0,False,False,False,True,True,True
79.0,1.0629,26.417,2.0,87076.2987,2.0,17.2965,3.9417,1.0,False,False,False,True,True,True
79.0,0.956,27.6395,0.0,78122.7582,2.0,17.521,2.379,1.0,False,False,False,True,True,True
86.0,3.6718,41.4626,2.0,94097.6024,2.0,79.1908,8.7764,1.0,True,True,True,True,True,True
17.0,3.0705,44.1694,2.0,54859.4614,0.0,119.9479,7.2462,1.0,True,True,True,True,True,True
59.0,4.8485,26.9007,1.0,59360.5681,1.0,4.7693,5.0735,0.0,False,False,True,False,False,True
64.0,4.7311,26.525,0.0,27160.6813,0.0,0.0805,5.8903,0.0,False,True,True,False,True,True
64.0,4.2547,47.993,1.0,80225.782,0.0,91.5263,9.4559,0.0,False,False,True,True,True,True
33.0,0.1292,37.4154,2.0,385.3777,0.0,86.2852,0.8698,1.0,True,True,True,True,True,True
72.0,3.0954,44.0782,2.0,91739.9955,1.0,0.9697,3.9194,0.0,False,False,True,True,True,True
59.0,0.4793,36.8542,2.0,110894.0449,1.0,4.8815,7.6409,1.0,False,True,True,True,True,True
20.0,0.8032,17.3574,1.0,44583.2853,1.0,41.2039,7.2768,0.0,False,True,True,True,True,True
37.0,2.8697,33.5154,1.0,95459.7228,2.0,52.2778,0.7531,0.0,True,True,True,True,True,True
71.0,4.8924,32.149,0.0,56268.7753,2.0,31.5039,4.5739,1.0,False,False,False,True,True,True
10.0,1.3168,25.7903,2.0,50869.0656,0.0,25.7775,4.4004,0.0,False,False,False,True,True,True
29.0,2.9397,10.6319,1.0,9923.3995,1.0,24.2648,3.7264,1.0,False,False,False,True,True,True
23.0,1.8998,33.7709,2.0,7574.8513,0.0,46.705,1.7006,1.0,True,True,True,True,True,True
22.0,1.0702,47.7869,2.0,48013.4371,0.0,102.2318,8.4537,1.0,True,True,True,True,True,True
97.0,2.3098,19.5969,2.0,101144.4865,1.0,101.0093,9.4481,1.0,False,True,True,True,True,True
100.0,1.0668,31.1489,2.0,59288.5134,0.0,20.8649,2.1493,1.0,False,False,False,True,True,True
67.0,4.5279,15.114,1.0,107870.8492,0.0,93.3448,1.2719,1.0,True,True,True,True,True,True
9.0,0.585,42.1312,2.0,74217.1188,1.0,66.4825,7.0252,0.0,False,False,True,True,True,True
25.0,3.3453,28.0921,0.0,72193.0402,1.0,0.4878,2.0229,0.0,True,True,True,True,True,True
45.0,3.4472,12.2556,1.0,100204.2905,1.0,23.8491,1.4898,0.0,False,False,True,True,True,True
66.0,2.2552,33.5694,0.0,88796.8888,1.0,79.6364,3.1462,1.0,True,True,True,True,True,True
4.0,0.9037,10.101,0.0,75189.6507,0.0,78.6255,7.2125,1.0,True,True,True,True,True,True
77.0,1.1597,38.4075,0.0,69566.8931,0.0,7.7526,3.964,1.0,False,False,True,True,True,True
28.0,4.4521,38.3239,0.0,35339.8633,0.0,29.7646,4.428,1.0,False,False,False,True,True,True
44.0,2.6358,20.7695,0.0,114566.7128,2.0,16.1808,9.0964,0.0,False,False,True,True,True,True
61.0,0.3019,39.7511,2.0,81979.74,1.0,22.5178,4.5642,1.0,False,False,False,True,True,True
65.0,0.1169,32.8629,1.0,4544.3549,2.0,5.6181,1.1868,0.0,False,True,True,True,True,True
75.0,0.7633,16.0556,2.0,21927.6689,1.0,81.578,5.2908,0.0,False,True,True,True,True,True
57.0,3.2667,15.1356,2.0,96308.2989,1.0,56.9153,7.3837,1.0,True,True,True,True,True,True
74.0,4.8805,19.3524,1.0,53497.5544,0.0,85.5147,2.2108,0.0,False,False,True,False,True,True
46.0,4.2851,49.434,2.0,40019.1548,1.0,55.9682,2.711,1.0,True,True,True,True,True,True
7.0,4.3929,32.9266,0.0,54386.6684,1.0,104.7385,5.0102,1.0,True,True,True,True,True,True
3.0,4.7227,30.8216,1.0,91310.5823,0.0,112.3023,8.517,1.0,True,True,True,True,True,True
57.0,1.3764,12.325,0.0,6876.968,1.0,84.4562,3.9952,0.0,True,True,True,True,True,True
57.0,4.6597,41.0645,1.0,66415.7139,0.0,105.8664,1.7059,1.0,True,True,True,True,True,True
49.0,3.4927,43.4317,2.0,76899.1576,0.0,87.7198,9.6356,0.0,True,True,True,True,True,True
72.0,1.2759,22.6038,0.0,94872.5718,0.0,69.5853,1.3856,1.0,True,True,True,True,True,True
51.0,3.6929,19.9207,2.0,72143.9037,1.0,53.9114,8.025,0.0,True,True,True,False,True,True
51.0,3.5088,31.1865,2.0,58181.1467,0.0,24.5708,3.0534,0.0,False,False,False,True,True,True
18.0,4.8461,28.7438,2.0,74510.5894,2.0,11.9429,3.1076,1.0,True,True,True,True,True,True
18.0,4.6265,13.2742,0.0,21131.8513,2.0,92.5656,6.3813,0.0,False,True,True,True,True,True
67.0,2.1347,35.1771,1.0,9003.3125,1.0,26.2109,0.2612,0.0,False,False,False,True,True,True
69.0,4.6381,12.3405,0.0,48153.5538,0.0,70.973,9.8448,1.0,False,False,True,True,True,True
15.0,0.0512,13.0833,1.0,108681.9528,0.0,46.6861,5.9514,1.0,True,True,True,True,True,True
76.0,4.0978,46.1542,1.0,46555.2687,2.0,57.4562,6.0727,1.0,True,True,True,True,True,True
99.0,1.9048,42.9507,2.0,109760.0503,2.0,53.4674,3.6927,0.0,False,True,True,True,True,True
9.0,2.649,23.2112,0.0,32382.0505,2.0,34.6832,8.1241,0.0,False,False,False,True,True,True
58.0,0.4555,17.7766,2.0,42182.0233,2.0,46.709,9.4071,1.0,False,True,True,True,True,True
89.0,4.051,27.943,0.0,25978.2974,1.0,32.2824,7.93,0.0,False,False,False,True,True,True
28.0,1.8226,47.1862,1.0,28536.0025,1.0,27.677,2.1231,1.0,False,False,False,True,True,True
52.0,4.9244,46.258,2.0,71826.1041,2.0,53.7641,3.6605,1.0,False,False,True,True,True,True
93.0,1.2227,34.5108,0.0,77633.2856,2.0,74.8308,7.722,0.0,True,True,True,True,True,True
46.0,3.2923,37.9614,2.0,30351.7467,0.0,37.3008,5.8465,1.0,False,True,True,True,True,True
44.0,4.4806,21.5107,2.0,115942.7818,2.0,107.0198,4.7002,0.0,False,False,True,True,True,True
39.0,0.0841,34.6466,2.0,31455.3472,2.0,49.319,5.4811,0.0,False,False,True,True,True,True
46.0,0.295,35.498,2.0,62094.2032,0.0,86.9154,0.6503,1.0,True,True,True,True,True,True
81.0,1.7788,12.478,0.0,4758.6009,2.0,25.2758,2.1497,0.0,False,False,False,True,True,True
64.0,4.043,42.2299,2.0,81590.589,1.0,86.3203,8.9352,1.0,False,False,True,True,True,True
81.0,1.2866,23.8479,0.0,83613.0725,2.0,12.1945,6.4102,1.0,False,False,True,True,True,True
96.0,2.7467,23.2156,0.0,35685.8708,0.0,46.7184,9.0335,0.0,True,True,True,True,True,True
13.0,0.5254,38.106,2.0,104688.9672,1.0,50.9737,1.9277,0.0,True,True,True,True,True,True
80.0,0.2823,41.4524,2.0,104601.3753,1.0,34.692,8.5022,0.0,False,False,False,True,True,True
81.0,3.8187,13.1229,1.0,70820.3094,1.0,35.514,7.5433,1.0,False,False,False,True,True,True
52.0,1.5088,35.4784,0.0,22044.6676,2.0,18.9175,3.9899,1.0,False,False,False,True,True,True
88.0,0.8072,43.118,1.0,110985.6895,0.0,91.693,9.8403,0.0,True,True,True,True,True,True
73.0,4.9484,38.5465,1.0,65692.9935,0.0,11.1089,2.0787,1.0,False,False,False,True,True,True
17.0,3.8416,31.6602,2.0,17015.9976,2.0,93.0665,3.2963,0.0,True,True,True,True,True,True
62.0,2.4046,29.5358,1.0,50298.6434,0.0,79.0739,3.1812,0.0,True,True,True,True,True,True
35.0,3.4792,18.0087,2.0,71044.0172,1.0,40.8931,2.1458,0.0,True,True,True,True,True,True
91.0,1.2048,20.8971,1.0,46494.6412,0.0,70.8721,0.6109,0.0,True,True,True,True,True,True
46.0,2.3081,26.4673,1.0,68502.9315,1.0,69.2734,5.6559,1.0,True,True,True,True,True,True
65.0,4.9041,32.2722,2.0,53527.6504,1.0,10.3293,5.8071,0.0,False,False,True,False,True,True
63.0,3.3365,47.3812,1.0,100926.9496,1.0,36.7233,3.7242,0.0,False,True,True,True,True,True
13.0,1.4615,16.8664,1.0,39239.1433,2.0,88.5088,0.6179,1.0,True,True,True,True,True,True
57.0,3.4489,23.4011,0.0,54366.8544,0.0,19.7248,9.1435,1.0,False,False,False,True,True,True
94.0,4.6635,22.8203,2.0,89533.7968,1.0,73.315,9.7325,0.0,False,False,False,True,True,True
67.0,2.0773,14.2695,1.0,14283.9714,0.0,84.6416,5.6435,0.0,True,True,True,True,True,True
78.0,0.1311,33.5798,0.0,58218.863,2.0,0.4061,0.9133,0.0,True,True,True,True,True,True
25.0,3.221,43.016,2.0,39553.6777,0.0,72.1817,2.8114,0.0,True,True,True,True,True,True
57.0,1.371,35.9662,0.0,81538.8613,1.0,34.9549,2.8372,1.0,True,True,True,True,True,True
23.0,3.0063,19.1771,1.0,103811.0879,2.0,69.6538,9.5502,1.0,True,True,True,True,True,True
81.0,2.1522,40.6876,0.0,31453.1524,0.0,76.9843,9.8665,0.0,False,True,True,True,True,True
46.0,4.7325,38.3932,2.0,44429.7207,2.0,48.9303,0.8587,1.0,False,False,True,True,True,True
93.0,3.355,11.457,1.0,8065.5043,0.0,77.7873,8.8175,1.0,True,True,True,True,True,True
67.0,4.6672,11.222,1.0,39199.0896,2.0,105.6454,6.3464,0.0,True,True,True,True,True,True
65.0,3.2509,15.8343,2.0,6691.2857,0.0,33.9411,8.1555,0.0,False,False,False,True,True,True
44.0,4.4856,49.6091,2.0,46121.5898,1.0,116.8886,2.0217,1.0,True,True,True,True,True,True
2.0,4.8856,44.7238,1.0,78671.2636,1.0,36.7834,6.7779,1.0,False,False,True,True,True,True
90.0,4.1182,11.472,0.0,101252.7511,1.0,90.163,6.1259,0.0,False,True,True,True,True,True
42.0,4.9774,30.7066,1.0,110139.0785,0.0,97.6859,0.6786,1.0,False,True,True,True,True,True
11.0,4.3251,44.62,0.0,88909.4955,2.0,8.6274,0.0769,1.0,False,False,False,True,True,True
53.0,0.6003,28.4161,1.0,48813.1739,1.0,112.31,8.4314,0.0,False,True,True,True,True,True
60.0,4.8361,34.6318,1.0,36153.3212,0.0,107.2669,1.0807,1.0,False,True,True,True,True,True
76.0,2.3494,10.7449,1.0,51131.9143,0.0,75.0548,4.7206,1.0,True,True,True,True,True,True
27.0,4.4417,19.585,2.0,63404.4629,2.0,86.0505,3.3506,1.0,True,True,True,True,True,True
28.0,4.5869,27.8939,2.0,6981.2027,1.0,75.7801,8.8972,0.0,True,True,True,True,True,True
84.0,2.5776,24.487,0.0,75530.3463,2.0,68.6964,2.3546,1.0,True,True,True,True,True,True
42.0,0.6664,34.3002,2.0,57150.681,1.0,57.973,3.1043,0.0,False,True,True,True,True,True
23.0,4.6722,29.2204,0.0,17154.9223,2.0,36.7915,9.3117,1.0,False,False,True,True,True,True
62.0,2.3238,13.0656,2.0,113796.1169,2.0,111.0116,8.8969,0.0,False,False,True,True,True,True
11.0,2.6104,17.7699,0.0,10193.9905,1.0,1.5834,1.9525,1.0,True,True,True,True,True,True
65.0,4.0108,31.15,2.0,28354.0515,0.0,94.6591,1.6296,0.0,True,True,True,True,True,True
21.0,4.7002,14.8845,1.0,74164.9477,2.0,61.8902,9.769,1.0,False,False,True,True,True,True
47.0,4.8785,32.3131,0.0,112.9005,2.0,118.8702,3.1657,1.0,True,True,True,True,True,True
10.0,1.9204,49.7825,1.0,107879.4043,0.0,63.5344,7.622,1.0,True,True,True,True,True,True
80.0,3.6107,41.7833,2.0,110246.1664,1.0,102.9239,1.8285,1.0,True,True,True,True,True,True
51.0,3.9856,13.5281,2.0,21655.0692,2.0,64.2967,6.0773,0.0,False,False,False,True,True,True
65.0,4.6628,38.9023,1.0,98878.8798,0.0,48.6659,1.2118,0.0,True,True,True,True,True,True
75.0,3.0951,19.4091,1.0,64523.4127,1.0,74.5698,5.2602,1.0,True,True,True,True,True,True
39.0,0.6129,25.9448,1.0,12186.1478,2.0,51.6275,5.9958,0.0,False,True,True,True,True,True
64.0,4.8961,30.5024,0.0,65420.292,1.0,77.4682,4.3368,1.0,False,True,True,True,True,True
30.0,1.347,29.3526,1.0,101136.0441,1.0,100.9494,9.6912,0.0,False,True,True,True,True,True
49.0,0.4867,26.5322,1.0,74692.7394,1.0,42.1238,6.1779,0.0,False,True,True,True,True,True
62.0,4.0014,10.8772,2.0,80124.4019,2.0,109.6921,6.9842,0.0,True,True,True,True,True,True
78.0,0.2322,13.5675,0.0,79407.5976,1.0,104.0675,9.452,1.0,False,True,True,True,True,True
11.0,2.5833,27.9289,2.0,72667.9173,0.0,59.6231,0.4685,1.0,True,True,True,True,True,True
88.0,3.051,20.1677,1.0,35212.3915,0.0,13.5077,9.1772,0.0,False,False,True,True,True,True
10.0,0.7016,37.6884,0.0,110761.6323,0.0,21.7235,2.3233,1.0,False,False,False,True,True,True
55.0,1.145,12.4401,1.0,13897.0941,2.0,72.2618,2.6073,1.0,True,True,True,True,True,True
2.0,4.8064,21.0013,1.0,9716.4755,2.0,12.6692,2.5943,1.0,False,False,False,True,True,True
13.0,4.1831,23.0995,0.0,88029.2612,0.0,84.7039,1.7739,1.0,True,True,True,True,True,True
88.0,3.5728,13.1356,1.0,69871.9496,2.0,98.9737,8.4006,0.0,True,True,True,True,True,True
5.0,4.8659,43.3314,0.0,57110.4754,1.0,93.7768,4.3844,0.0,False,False,True,True,True,True
99.0,4.8877,26.8357,0.0,102282.6639,2.0,100.7864,1.0863,0.0,False,True,True,True,True,True
90.0,0.6981,42.9933,1.0,64783.0705,2.0,112.6904,4.1267,1.0,True,True,True,True,True,True
67.0,4.3233,19.1273,0.0,19712.1402,2.0,59.7123,9.0432,1.0,True,True,True,True,True,True
15.0,4.404,18.7111,0.0,112248.5477,1.0,52.9523,8.6317,0.0,False,False,True,True,True,True
18.0,4.3122,37.6476,2.0,82613.1673,2.0,42.3092,5.1183,0.0,False,True,True,True,True,True
70.0,0.1489,27.3644,0.0,115349.7664,0.0,68.4375,6.0507,0.0,True,True,True,True,True,True
0.0,2.7751,49.5489,0.0,90193.8702,1.0,13.6604,0.3353,0.0,False,False,False,True,True,True
5.0,2.709,34.0244,1.0,36312.4654,1.0,94.2572,7.936,0.0,False,True,True,True,True,True
33.0,4.777,44.5037,1.0,69957.13,0.0,58.5457,5.2893,0.0,True,True,True,True,True,True
14.0,3.6859,29.9187,0.0,105330.2131,1.0,117.2793,2.8349,1.0,True,True,True,True,True,True
37.0,3.2334,24.7248,1.0,74925.4559,1.0,10.5955,7.5531,0.0,False,False,True,True,True,True
4.0,1.7843,11.5822,0.0,54445.106,0.0,1.4603,3.0672,1.0,True,True,True,True,True,True
14.0,2.3378,11.5558,0.0,59050.5301,2.0,14.2483,9.7048,0.0,False,False,True,True,True,True
92.0,2.0907,42.8291,1.0,30399.5506,1.0,52.4623,4.526,1.0,True,True,True,True,True,True
40.0,4.0386,31.4065,1.0,95512.2531,1.0,21.1648,2.7883,1.0,False,False,False,True,True,True
73.0,2.3879,38.7661,2.0,22636.1158,2.0,0.5241,1.2214,0.0,True,True,True,True,True,True
14.0,1.2798,11.7395,1.0,33518.679,1.0,74.247,1.7625,0.0,True,True,True,True,True,True
29.0,3.8057,28.9759,2.0,34958.8588,2.0,105.2035,3.475,1.0,True,True,True,True,True,True
